EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,zip5
463618641,KING OF KINGS INTERNATIONAL MINISTERIO INTERNACIONAL REY DE,NA,1913 MORNINGMIST DR,SILVER SPRING,MD,20906-1275,0000,03,3,7000,201410,1,10,000000000,5,01,NA,0,0,06,0,12,NA,NA,NA,X20,KING OF KINGS INTL MINISTRY,20906
463627147,RIVER CHURCH OF DELMARVA,NA,611 E WALNUT ST,DELMAR,MD,21875-1771,0000,03,3,7000,201804,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21875
463653033,NEW REVELATIONS IN CHRIST MINISTRIES INC,NA,13003 9TH ST,BOWIE,MD,20720-3646,0000,03,3,7000,201609,1,10,000000000,1,01,202412,0,0,06,0,12,0,0,0,X21,NA,20720
463692987,CHRISTWAY CHAPEL INTERNATIONL,NA,11210 OLD PRINCESS ANNE RD APT 10,PRINCESS ANNE,MD,21853-2908,0000,03,3,1270,201410,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21853
463708677,JUSTICE HOUSE OF PRAYER DC INC,% MR MATTHEW LOCKETT,7611 WOODYARD RD,CLINTON,MD,20735-1956,0000,03,3,7000,201505,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20735
463713898,NISALA ARANA INC,% KUDA EKANAYAKE,34 BRIGHTON DR,GAITHERSBURG,MD,20877-1840,0000,03,3,7000,201409,1,10,000000000,1,01,202412,3,3,06,0,12,63482,39534,39534,X50,NISALA ARANA,20877
463730433,IGLESIA PENTECOSTES PODER Y ACCION DE DIOS INC,% MARTIN ROBLES,114 GLADYS AVE,HALETHORPE,MD,21227-3192,0000,03,3,1270,202101,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21227
463759150,NEW LIFE EVANGELICAL COMMUNITY CHURCH,% HYEREE LEE,123 W SARATOGA ST,BALTIMORE,MD,21201-3536,0000,03,3,7000,201408,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,Z99,NEW LFE COMMUNITY CHURCH,21201
463766362,IGLESIA EVANGELICA PENTECOSTES FE Y AMOR,% JONAS HURTARTE RODRIGUEZ,1029 TURNEY AVE,LAUREL,MD,20707-3837,0000,03,3,7000,201709,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20707
463771903,FAMILY OF GOD CHRISTIAN FELLOWSHIP,% PASTOR MATTHEW LEONARD SR,7515 PARSONSBURG RD,PARSONSBURG,MD,21849-2561,0000,03,3,7000,201706,1,10,000000000,1,01,202206,0,0,06,0,06,0,0,0,X20,NA,21849
463773855,HOUSE OF HOPE CHURCH INC,NA,18600 MINK HOLLOW RD,HIGHLAND,MD,20777-9603,0000,03,3,7000,201409,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20777
463779603,MINISTERIO EDIFICANDO LAS FAMILIAS,% JOSE G MARTINEZ,10906 NEW HAMPSHIRE AVE,SILVER SPRING,MD,20903-1046,0000,03,3,7000,201506,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20903
463780228,THE REMNANT CHURCH MD,NA,5208 GREENWICH AVE,BALTIMORE,MD,21229-2307,0000,03,3,7000,201411,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,21229
463799777,SLATE PROJECT,% ELCA DELAWARE MARYLAND SYNOD,5699 MERIDALE RD,BALTIMORE,MD,21228-1820,9386,03,9,7000,198804,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21228
463904487,RED CRISTIANA INC,NA,3774 HOPE COMMONS CIR,FREDERICK,MD,21704-7821,0000,03,3,7200,201410,1,10,000000000,1,01,NA,3,3,06,0,12,NA,NA,NA,X21,NA,21704
463911086,APOSTLES CONTINUATION CHURCH INTERNATIONAL MARYLAND ASSEMBLY IN,% SAMUEL TWENE,12818 CLAXTON DR,LAUREL,MD,20708-1812,0000,03,3,7000,201503,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20708
463914772,WE ARE THE FELLOWSHIP CENTER INC,% THE FELLOWSHIP CENTER,10901 RHODE ISLAND AVE UNIT 77,BELTSVILLE,MD,20704-7504,0000,03,3,7000,201802,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,FELLOWSHIP CENTER,20704
463938868,OMEGA HARVEST INC,% TOYIA CAISE,8131 EVENING STAR DR UNIT 460,PASADENA,MD,21122-0000,0000,03,3,7000,201503,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21122
464014701,EMMITSBURG COMMUNITY BAPTIST CHURCH,NA,17750 CREAMERY ROAD B8 SOUTH,EMMITSBURG,MD,21727-0000,1601,03,9,7000,196310,1,10,029002000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21727
464020746,ENDTIMES MINISTRIES,% LUCY PANJE,7425 FORBES BLVD STE 207,LANHAM,MD,20706-6258,0000,03,3,1700,201503,1,10,000000000,1,01,NA,0,0,06,0,01,NA,NA,NA,X20,NA,20706
464044378,THE POTTERS FOLLIES INC,NA,7813 OAK LEAF CT,FREDERICK,MD,21701-3413,3972,03,9,7000,200102,1,10,000000000,1,01,202412,0,0,06,0,12,0,0,0,X21,NA,21701
464062974,GRACE CHURCH OF CLARKSBURG,NA,8695 SATINWOOD DR,FREDERICK,MD,21704-5248,6103,03,9,7000,201505,1,10,000000000,1,01,NA,0,0,06,0,08,NA,NA,NA,X20,NA,21704
464102587,IGLESIA DE DIOS PENTECOSTAL NUEVO RENACER,% JUAN F GONZALEZ,490 VICTORIA CT,MILLERSVILLE,MD,21108-1602,0000,03,3,7000,201410,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,JUAN FRANCISCO GONZALEZ GEN PTR,21108
464103646,TRANSFORMATION CENTER INC,NA,841 E FORT AVE 318,BALTIMORE,MD,21230-5117,1601,03,9,7000,196310,1,10,029002000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21230
464123122,IGLESIA RESTAURACION FAMILIAR INC,NA,3301 HEWITT AVE,SILVER SPRING,MD,20906-5442,0000,03,3,7000,201409,1,10,000000000,1,01,202112,0,0,06,0,12,0,0,0,X20,NA,20906
464144292,ST TIMOTHY CATHOLIC COMMUNITY,NA,30 MELVIN AVE,CATONSVILLE,MD,21228-4424,0928,03,9,1700,194603,1,10,031150120,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21228
464159071,M & M ISLAMIC CENTER INC,% HAIFA KANAANI,4907 NIAGARA RD STE 102,COLLEGE PARK,MD,20740-1100,0000,03,3,7000,201410,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X40,NA,20740
464160693,ENGLISH CONSUL CHRISTIAN CHURCH,NA,2733 DAISY AVE,HALETHORPE,MD,21227-2123,1125,03,9,7000,195105,1,10,000000000,5,01,NA,0,0,06,0,06,NA,NA,NA,NA,NA,21227
464196146,CHURCH OF CHRIST IN RANDALLSTOWN,NA,5382 THAMES CT,SYKESVILLE,MD,21784-8807,0000,03,3,7000,201409,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21784
464207799,DAWAT-E-ISLAMI INC,NA,1109 INGLESIDE AVE,WOODLAWN,MD,21207-4735,0000,03,3,7000,201603,1,10,000000000,1,01,202412,6,6,06,0,12,2903152,1068375,1030431,X40,FAIZAN-E-MADINAH,21207
464237521,CORE COMMUNITY CHURCH,NA,14804 PHYSICIANS LN STE 122,ROCKVILLE,MD,20850-3912,1601,03,9,7000,196310,1,10,029002000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,20850
464239885,CHOSEN GENERATION CHURCH INC,NA,1540 POINTER RIDGE PL STE D,BOWIE,MD,20716-1881,0000,03,3,7000,201409,1,10,000000000,1,01,202212,4,3,06,0,12,308861,72609,72609,X90,NA,20716
464241521,DC2DC CHURCH,% JOO H HONG,10320 COLLEGE SQ,COLUMBIA,MD,21044-4607,0000,03,3,7100,201410,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21044
464262185,CHURCHES HERE AIMED TO REHABILITATE INNOVATE AND TREAT YOUTH,% ANNA JOHNSON,12138 CENTRAL AVE STE 664,BOWIE,MD,20721-1910,0000,03,3,7000,201410,1,10,000000000,1,01,NA,1,1,06,0,12,NA,NA,NA,X20,CHARITY,20721
464267034,GREATER DESTINY CHRISTIAN MINISTRIES INC,% ALAN E POSTELL,8619 POLLY HILL CT,WINDSOR MILL,MD,21244-1052,0000,03,3,7000,201409,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21244
464279317,FAITH COMMUNITY CHAPEL INC,NA,4000 TABERNACLE RD,WHITEFORD,MD,21160-0000,0000,03,3,7000,201412,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21160
464279814,VESSEL OF GRACE EVANGELICAL CHURCH INTERNATIONAL OF LANHAM INC,NA,9609 WOODBERRY ST,LANHAM,MD,20706-3607,0000,03,3,7000,201409,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20706
464313406,CORNERSTONE CHURCH OF THE LIVING GOD INTERNATIONAL,NA,14811 MAIN ST,UPPR MARLBORO,MD,20772-3016,4296,03,9,7000,200405,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20772
464323495,INTERNATIONAL MIRACLE CHAPEL,% INTERNATIONAL MIRACLE CHAPEL,15206 DINO DR,BURTONSVILLE,MD,20866-1172,0000,03,3,7000,201509,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20866
464325111,MEASURE OF FAITH CHURCH,NA,PO BOX 90,ELK MILLS,MD,21920-0090,0000,03,3,1270,202006,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21920
464327458,REDEEMED CHRISTIAN CHURCH OF GOD TREE OF LIFE,% SEMIU A BAKARE,6900 CIPRIANO WOODS CT,LANHAM,MD,20706-3829,0000,03,3,7000,201407,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,RCCG TREE OF LIFE,20706
464330856,RENEWED BY GRACE CHRISTIAN CHURCH INC,NA,2043 E JOPPA RD STE 329,BALTIMORE,MD,21234-2837,0000,03,3,7000,201409,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21234
464355612,PRESBYTERIAN CHURCH IN CAMEROON,NA,9120 CRANDALL RD,LANHAM,MD,20706-1929,0000,03,3,7000,201508,1,10,000000000,1,01,NA,4,4,06,0,12,NA,NA,NA,X21,NA,20706
464355846,TRINITY PRESBYTERIAN CHURCH,% ALLY BRUCE,1666 VILLAGE GRN,CROFTON,MD,21114-2014,8534,03,9,7000,197404,1,10,000000000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21114
464369063,JEWISH SENIOR NETWORK INC,NA,3503 OLYMPIA AVE,BALTIMORE,MD,21215-1707,5994,03,9,7000,201405,1,10,000000000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21215
464398111,EMPOWERMENT LIBERATION CHURCH,% BISHOP ALLYSON ABRAMS,12138 CENTRAL AVE 280,BOWIE,MD,20721-1910,0000,03,3,1700,202009,1,10,000000000,1,01,202412,0,0,06,0,12,0,0,0,X21,EMPOWERMENT LIBERATION CATHEDRAL,20721
464415177,REDEEMED CHRISTIAN CHURCH OF GOD-GETHSEMANE,% FELIX ADENUSI,8701 WINANDS RD,RANDALLSTOWN,MD,21133-4001,0000,03,3,7000,201506,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21133
464451633,REDEEM PRAISE MINISTRIES,% PATRICIA BUCKRUDOLPH,1501 PALMER RD,FT WASHINGTON,MD,20744-4602,0000,03,3,7000,202404,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20744
464483843,AMERICAN ZEN COLLEGE,% SHENG RAN,16815 GERMANTOWN RD,GERMANTOWN,MD,20874-3014,0000,03,3,1700,201410,1,10,000000000,1,01,202412,0,0,06,0,12,0,0,0,X50,NA,20874
464492848,CHRISTIAN CHURCH IN MONTGOMERY OF MARYLAND,% DWIGHT YEN,2884 GLENORA LN,ROCKVILLE,MD,20850-3053,0000,03,3,7000,201504,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20850
464539335,KINGDOM SEEKERS FELLOWSHIP CHURCH INC,NA,8402 LENASKIN LN,DISTRICT HTS,MD,20747-2583,0000,03,3,7000,201409,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20747
464545344,RECLAIMING OUR CHILDREN COMMUNITY DEVELOPMENT INC,% APOS T G HILL,1329 3F W BALTIMORE ST,BALTIMORE,MD,21223-2402,3317,03,9,7000,199112,1,10,001000000,1,01,NA,0,0,06,0,06,NA,NA,NA,NA,NA,21223
464546392,MELCHISEDEK MISSIONARY BAPTIST CHURCH,% THOMAS PARKER SR,2111 BREWTON ST,DISTRICT HTS,MD,20747-2424,0000,03,3,7000,201409,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20747
464552754,SHIELD OF FAITH INTERNATIONAL MINISTRIES,% ROBERT EDWARDS,3922 BROOKLYN AVE,BALTIMORE,MD,21225-2124,0000,03,3,7000,201409,1,10,000000000,1,01,NA,3,3,06,0,12,NA,NA,NA,X21,NA,21225
464587868,IGLESIA DE DIOS PENTECOSTAL NUEVA JERUSALEN LA CELESTIAL INC,% EDWIN LOPEZ VARELA,117 LEE AVE APT 37,TAKOMA PARK,MD,20912-4911,0000,03,3,7000,201601,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20912
464606864,THE VINE,% KEITH MARSTON,6903 WOODSTREAM TURN,LANHAM,MD,20706-2142,1601,03,9,7000,196310,1,10,029002000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,20706
464611245,KINGDOM OF GLORY CHRISTIAN CHURCH,% TIANJUN SHI,5006 HIGHVIEW AVE,BELTSVILLE,MD,20705-1500,0000,03,3,7000,201606,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20705
464614942,COLLEGE PARK RESURRECTION POWER OF CHRIST,NA,9704 RHODE ISLAND AVE,COLLEGE PARK,MD,20740-1515,1588,03,9,7000,196307,1,10,001000000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,20740
464705912,SEED OF LIFE CHRISTIAN MINISTRIES,% PAMELA BROWN,2804 SOPHOMORE CT,WALDORF,MD,20603-5325,0000,03,3,7000,201708,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X11,NA,20603
464707106,LIVING BY THE WORD CHURCH,NA,3220 CORPORATE CT STE B,ELLICOTT CITY,MD,21042-2252,0000,03,3,7000,202201,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21042
464712214,CHRIST EMBASSY SILVER SPRING,% AKINSOLA AKINLADE,9208 SUMNER GROVE DR,LAUREL,MD,20708-3542,0000,03,3,7100,201408,1,10,000000000,1,01,202212,0,4,06,0,12,0,272999,272999,X20,NA,20708
464725773,CHURCH OF THE I AM THAT I AM INC,NA,4603 MARGIE CT,LANHAM,MD,20706-1985,0000,03,3,7000,201409,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20706
464725857,PARTAKERS CHURCH OF CHRIST MINISTRIES INC,NA,PO BOX 6082,CAPITOL HGTS,MD,20791-6082,0000,03,3,7000,201411,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20791
464739902,INTERNATIONAL BIBLE CHURCH INC,NA,9903 TREETOP LN,LANHAM,MD,20706-2158,0000,03,3,7000,201410,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20706
464752426,ALETHEIA COLLEGE PARK CHURCH,NA,7614 EDMONSTON RD,BERWYN HTS,MD,20740-2651,1601,03,9,7000,196310,1,10,029002000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,20740
464763934,IGLESIA PENTECOSTAL FUENTE DE AMOR,% EDGAR GARAY CLIMACO,14 BROOKES AVE,GAITHERSBURG,MD,20877-2717,0000,03,3,7000,201708,1,10,000000000,1,01,NA,3,4,06,0,12,NA,NA,NA,X20,NA,20877
464782636,LIGHTHOUSE MISSION OF HAVRE DE GRACE,NA,105 WILSON ST,HVRE DE GRACE,MD,21078-3726,1601,03,9,7000,196310,1,10,029002000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21078
464794842,WORD FOCUS CHAPEL INC,NA,13924 CHADSWORTH TER,LAUREL,MD,20707-9440,0000,03,3,7000,201409,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20707
464826707,SHEKINAH FAITH GLOBAL MINISTRIES INC,% PAULETTE HOLMES,3632 MARCEY CREEK RD,LAUREL,MD,20724-1915,0000,03,3,7000,201409,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20724
464864079,CHABAD OF DOWNTOWN BALTIMORE INC,NA,748 SUSSEX CT,SYKESVILLE,MD,21784-6128,5994,03,9,7000,201406,0,10,000000000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,CHABAD LUBAVITCH OF CARROLL COUNTY,21784
464891214,YOUTH EMPOWERMENT AND STABILITY MENTORSHIP ACADEMY,% APOS ANTHONY HILL,1329 W BALTIMORE ST # 3F,BALTIMORE,MD,21223-2402,3317,03,9,7000,199112,1,10,001000000,1,01,NA,0,0,06,0,06,NA,NA,NA,NA,NA,21223
464893832,GRACE BEYOND THE WALLS,% DARLENE GLOVER,2214 E OLIVER ST,BALTIMORE,MD,21213-3428,0000,03,3,7000,201510,1,10,000000000,1,01,202012,0,0,06,0,12,0,0,0,X20,NA,21213
464926296,CHABAD OF DOWNTOWN BALTIMORE INC,% LEVI DRUK,207 S HIGH ST,BALTIMORE,MD,21202-4418,5994,03,9,7000,201405,1,10,000000000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,CHABAD OF DOWNTOWN,21202
464979002,LAND OF LIGHTS CHRISTIAN FELLOWSHIP INC,NA,29989 CHARLOTTE HALL RD,CHARLOTT HALL,MD,20622-3038,0000,03,3,7000,201410,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20622
464984119,CHRISTIAN LIBERTY CHURCH,NA,2401 LIBERTY HEIGHTS AVE,BALTIMORE,MD,21215-8019,1601,03,9,7000,196310,1,10,029002000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21215
464987581,TRUE LIGHT FREEWILL BAPTIST CHURCH,% TONY A LAWSON SR,7300 TRAVERTINE DR UNIT 202,BALTIMORE,MD,21209-5286,0000,03,3,7000,201507,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21209
464991506,FILLING STATION CHURCH OF GOD IN CHRIST,% ANTHONY WILLIE,7781 ROTHERHAM DR,HANOVER,MD,21076-1470,0000,03,3,7000,201503,1,10,000000000,1,01,NA,3,3,06,0,12,NA,NA,NA,X20,NA,21076
465026261,AGAPE DELIVERANCE MINISTRIES INC,NA,PO BOX 441,MILLERSVILLE,MD,21108-0441,0000,03,3,7000,201411,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,21108
465035493,MUSLIM FAMILY CENTER INCORPORATED,% MUSLIM FAMILY CENTER,5796 WATERLOO RD,COLUMBIA,MD,21045-2628,0000,03,3,7000,201905,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X40,NA,21045
465037461,KINGDOM PURPOSE MINISTRIES,NA,9175 BEECHDALE CT,WALDORF,MD,20603-0000,0000,03,3,7000,201508,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20603
465109702,CHARM CITY COVENANT CHURCH BALTIMORE MD,% ELI HERNANDEZ,3703 BANK ST,BALTIMORE,MD,21224-2543,2650,03,9,7000,197507,0,10,001000000,5,01,NA,0,0,06,0,01,NA,NA,NA,NA,NA,21224
465141259,CHURCH INTERNATIONAL INC,NA,4700 DARTFORD AVE,BALTIMORE,MD,21229-3363,0000,03,3,1270,201504,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,21229
465144059,HOPE CHRISTIAN FELLOWSHIP CHURCH,% SENIOR PASTOR RONNIE L HENRY,5132 DOUBS RD,ADAMSTOWN,MD,21710-8919,0000,03,3,7000,201602,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21710
465146018,DARU NURIL IDAYYAT WASAADAT ISLAMIC CENTER,NA,15228 MARLBORO PIKE,UPPR MARLBORO,MD,20772-3132,0000,03,3,7000,201502,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X40,NA,20772
465158015,HOLY MOUNTAIN INTERNATIONAL MINISTRIES,% RHONDA K BELLO MBR,6721 MID CITIES AVE,BELTSVILLE,MD,20705-1409,0000,03,3,7000,201710,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,RHONDA K BELLO MBR,20705
465173213,JOSEPH HARRIS MINISTRIES,% JOSEPH HARRIS,423 INGRAM CT,GLEN BURNIE,MD,21061-6125,0000,03,3,7000,202006,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21061
465180640,TRINITY HOUSE,% ADEKUNLE IDOWU,7262 CALM SUNSET,COLUMBIA,MD,21046-3400,0000,03,3,7000,201410,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21046
465217139,NEW CREATION BIBLE CHURCH INC,NA,4405 RIDGEWAY TER,PRNC FREDERCK,MD,20678-4428,0000,03,3,7000,201502,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20678
465223839,CHRIST REIGNS MINISTRIES,NA,6006 SPRINGHILL DR APT 102,GREENBELT,MD,20770-3155,0000,03,3,7000,201506,1,10,000000000,1,01,201912,1,2,06,0,12,1,12826,12826,X20,NA,20770
465236890,PRESBYTERIAN CHURCH OF GHANA IN GAITHERSBURG-TRINITY CONGREGATION,NA,14 BROOKES AVE STE 102,GAITHERSBURG,MD,20877-2717,0000,03,3,7000,201802,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20877
465261331,FAITH TEMPLE BAPTIST CHURCH OF CHARLES COUNTY MARYLAND,% DIANA ELYCE SIMMONS,10356 KENTSDALE DR,WALDORF,MD,20603-3258,0000,03,3,7000,201407,1,10,000000000,1,01,NA,0,0,06,0,09,NA,NA,NA,X20,NA,20603
465285363,GO TEAM INC,NA,4434 WINDSOR FARM RD,HARWOOD,MD,20776-2201,0000,03,3,7000,201412,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20776
465293631,IGBO INTERCESSORY PRAYER MINISTRY INC,% CHRISTIAN AMUCHIE,1900 E NORTHERN PKWY STE 100,BALTIMORE,MD,21239-2108,0000,03,3,1000,201904,1,10,000000000,1,01,202012,0,0,06,0,12,0,0,0,X20,NA,21239
465308617,DESTANY FOUNDERS INTERNATIONAL CHURCH,NA,220 WINDOM WAY,FREDERICK,MD,21702-3142,1601,03,9,7000,196310,1,10,029002000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21702
465317761,ALKARAM FOUNDATION,NA,1724 WOODLAWN DR STE 38,GWYNN OAK,MD,21207-4002,0000,03,3,7000,201707,1,10,000000000,1,01,202012,2,3,06,0,12,17671,38035,38035,X20,NA,21207
465333867,DESTINY CHURCH,% JAVIER GOMEZ,24720 RIDGE RD,DAMASCUS,MD,20872-2134,1620,03,9,7000,196402,1,10,001029000,5,01,202412,4,5,06,0,12,391511,538978,538978,NA,NA,20872
465335324,UNITED BETHEL PRESBYTERIAN CHURCH,NA,9045 MAIER ROAD,LAUREL,MD,20723-1302,0000,03,3,7000,201409,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20723
465358245,NEW PATH REFORMED CHURCH INC,% CHAN HO PARK,8074 TROTTERS CHASE,ELLICOTT CITY,MD,21043-7592,0000,03,3,7000,201701,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NPR CHURCH,21043
465359336,TRIBE FELLS POINT,NA,10804 SOUTHALL DR,UPPR MARLBORO,MD,20774-2318,1601,03,9,7000,196310,1,10,029002000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,20774
465382594,FRANCISCAN FRIARS-OUR LADY OF THE ANGELS PROVINCE INC,NA,12300 FOLLY QUARTER RD,ELLICOTT CITY,MD,21042-1416,0928,03,9,1700,000000,0,10,031150120,5,01,NA,0,0,13,0,06,NA,NA,NA,NA,NA,21042
465441343,IGLESIA PENTECOSTAL PROFETICA NUEVA VIDA,% OSCAR A OCHOA,11 N TWIN CIRCLE WAY,BALTIMORE,MD,21227-3519,0000,03,3,7000,201506,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21227
465455520,HEALING PLACE CHURCH,NA,2106 CRAIN HWY,WALDORF,MD,20601-3146,2079,03,9,7200,197005,1,10,601030000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,20601
465466796,CHANGING LIVES MINISTRIES OF BALTIMORE,% ANTOINE BURTON,4103 SIHLER OAKS TRL,OWINGS MILLS,MD,21117-5004,0000,03,3,7000,201611,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21117
465482218,CALVARY LIFE BAPTIST CHAPEL,NA,7322 WATERLOO WALK,LAUREL,MD,20707-6914,1601,03,9,7000,196310,1,10,029002000,5,01,202012,1,5,06,0,12,1291,504754,504754,NA,NA,20707
465512654,MINISTERIO PENTECOSTAL LINAJE ESCOGIDO,NA,17308 CLAGGETT LANDING RD,UPPR MARLBORO,MD,20774-8923,0000,03,3,7000,201511,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20774
465526692,IGLESIA DE DIOS JESUS PAN DE VIDA INC,% JORGE LAZO,1009 BRILL WAY,HAGERSTOWN,MD,21742-2681,0000,03,3,7000,201411,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,21742
465537111,EASTON LATINO,NA,403 HOLLYDAY ST,EASTON,MD,21601-3226,1588,03,9,7000,196307,1,10,001000000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21601
465555479,BETTER LIVING KINGDOM MINISTRIES,% SAMUEL HAIRSTON,1052 W FAYETTE ST,BALTIMORE,MD,21223-1931,0000,03,3,7000,202403,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21223
465582722,ROCKVILLE MEDITATION INC,NA,2991 MOUNT ETNA CIR,ELLICOTT CITY,MD,21043-3327,0000,03,3,7000,201507,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X50,NA,21043
465583815,CHURCH WITHOUT THE WALLS IN JESUS CHRIST,% FERGUS JACKSON,8585 LANDOVER RD,HYATTSVILLE,MD,20785-4210,0000,03,3,7000,201512,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20785
